0,0,175,233,106,60,60,467,497
0,0,177,523,105,60,60,465,496
0,0,179,234,105,60,60,467,496
0,0,-179,381,106,60,60,466,496
0,0,-177,240,104,60,60,468,495
2,1,-175,234,107,60,60,466,496
15,14,-171,113,74,60,60,466,497
27,24,-165,121,100,60,60,473,510
30,26,-158,202,82,60,60,466,496
30,27,-152,95,488,60,60,460,496
28,26,-147,88,104,60,60,466,497
28,27,-144,158,77,60,60,466,479
29,30,-143,87,124,60,60,466,496
29,30,-142,106,132,60,60,473,508
24,23,-140,115,75,60,60,466,496
29,27,-134,69,55,60,60,466,498
27,26,-131,60,66,60,60,466,496
30,28,-126,48,528,60,60,466,496
20,20,-124,40,208,60,60,464,513
3,3,-123,66,366,60,60,478,477
2,2,-121,67,110,60,60,465,496
17,18,-121,59,376,60,60,448,484
5,5,-120,56,200,60,60,475,510
1,1,-118,55,377,60,60,476,506
3,-2,-109,68,195,60,60,471,511
9,-6,-92,64,193,60,60,466,496
17,-15,-43,72,83,60,60,466,496
1,-2,-38,70,527,60,60,466,496
0,0,-37,69,86,60,60,466,496
3,3,-35,68,211,60,60,476,506
7,4,-32,76,528,60,60,466,496
22,18,-24,65,528,60,60,465,496
7,6,-21,63,139,60,60,467,495
0,0,-19,63,232,50,60,457,492
0,0,-18,63,528,60,60,466,496
-3,4,-23,59,77,60,60,466,496
-2,5,-34,51,528,48,60,466,496
0,1,-32,51,528,51,60,466,496
-10,10,-56,37,108,60,57,466,496
-8,10,-86,55,528,60,60,467,497
0,2,-86,37,263,60,60,466,513
0,0,-85,37,257,60,60,477,506
0,0,-83,37,153,60,60,456,496
0,0,-81,37,254,60,60,477,506
8,-3,-69,36,65,60,60,466,496
19,-16,-21,52,95,55,22,466,496
6,-19,15,75,80,58,60,466,496
3,-7,33,118,75,60,60,467,496
1,0,35,103,88,60,60,466,496
12,9,42,112,59,60,60,466,496
24,18,50,166,64,60,60,467,496
24,22,56,200,73,60,60,466,496
25,20,65,165,71,60,60,466,496
24,19,73,182,78,60,60,466,496
7,6,77,143,82,60,60,466,496
1,0,78,142,83,60,60,465,496
5,5,79,81,84,60,60,452,489
21,21,80,165,100,60,60,467,498
4,22,66,99,106,60,60,465,496
