0,0,83,72,32,60,0,481,477
0,0,83,75,32,60,0,454,497
0,0,83,87,32,0,60,471,496
0,0,83,71,31,0,60,463,501
2,2,83,73,32,0,60,454,487
11,11,83,64,36,60,60,476,504
8,6,85,59,38,60,0,470,496
0,0,86,59,38,0,60,471,497
0,0,86,61,38,0,60,470,478
0,0,86,524,39,60,0,470,456
0,0,86,70,51,0,0,471,461
0,0,86,61,39,60,0,471,486
0,0,86,74,38,0,0,470,502
0,0,86,61,38,60,0,469,496
0,0,86,73,38,0,0,446,496
0,0,86,60,38,60,0,439,496
0,0,86,59,38,60,0,438,496
0,0,86,125,39,0,0,438,496
0,0,85,59,38,0,0,428,496
0,0,85,59,38,0,0,405,501
0,0,85,59,38,0,60,402,498
0,0,85,76,38,0,0,402,498
6,6,86,67,37,0,60,401,497
19,17,87,53,50,0,0,402,496
19,18,89,84,63,60,0,402,497
20,21,89,96,55,60,0,402,497
23,22,89,63,61,0,0,402,496
20,19,91,93,60,60,60,412,483
25,20,97,79,67,0,60,408,510
23,21,102,103,55,60,0,393,491
23,21,105,75,67,0,60,400,501
4,19,99,58,63,0,60,402,497
-3,17,71,56,66,60,0,402,497
8,14,60,82,67,0,0,402,497
15,16,58,177,74,0,0,401,498
22,23,57,142,83,0,0,402,499
25,24,58,63,91,60,60,406,500
24,25,58,68,47,0,0,402,496
17,17,56,107,53,0,0,403,496
20,21,55,108,32,0,0,402,497
15,16,53,92,68,0,0,414,506
19,17,56,85,80,0,0,412,503
20,20,56,72,90,0,60,401,496
19,20,56,67,99,60,60,402,496
18,17,56,100,85,0,0,402,495
23,22,58,71,63,0,60,401,497
22,22,59,104,77,60,60,416,510
28,25,62,118,69,0,0,399,488
28,26,65,72,60,0,0,402,496
28,27,67,59,60,0,0,403,495
24,25,66,91,86,60,0,402,498
16,16,65,71,83,0,60,402,497
15,16,63,96,68,0,0,402,497
12,11,64,83,110,60,60,403,509
3,6,62,68,266,60,0,402,497
-3,7,47,86,68,0,60,401,498
-6,11,23,70,193,43,0,403,497
-6,10,-1,104,89,0,60,401,497
-1,4,-11,79,72,0,0,405,496
0,1,-11,73,92,0,0,403,497
4,3,-11,101,68,0,0,403,496
9,12,-13,86,63,60,0,401,496
13,14,-15,70,65,60,0,401,499
14,16,-18,61,82,0,0,401,496
15,17,-20,46,58,0,0,401,496
13,13,-22,87,86,0,0,401,496
16,17,-23,71,91,0,0,402,496
17,18,-24,83,67,60,0,402,496
12,13,-25,75,104,60,0,402,496
13,13,-26,71,82,0,0,401,497
10,10,-25,83,115,60,60,401,496
3,11,-30,50,81,60,0,401,496
6,11,-37,72,124,60,0,402,497
11,12,-39,80,108,0,0,404,496
8,9,-40,73,85,0,0,402,496
7,7,-41,32,86,60,60,424,495
4,4,-40,69,92,60,0,402,497
3,4,-40,68,92,0,0,403,496
1,0,-39,67,91,0,60,401,496
3,-1,-35,72,50,60,60,430,496
4,-2,-28,82,71,0,55,402,496
10,-9,-3,55,67,0,60,402,498
11,-10,26,42,62,0,0,402,496
13,-12,61,44,78,0,16,421,495
13,-15,101,77,64,60,60,402,498
5,-9,126,61,51,0,0,404,496
0,-1,128,60,52,60,0,405,495
3,2,129,59,56,60,0,402,496
10,9,129,54,56,0,0,402,508
14,14,131,65,64,0,60,401,496
16,14,132,66,32,60,0,401,497
12,11,134,52,75,0,0,424,496
13,12,136,76,82,0,0,401,498
