0,0,73,72,93,9,60,471,496
0,0,74,73,93,9,60,471,496
0,0,76,73,93,9,60,471,496
0,0,78,191,93,9,60,470,496
0,0,79,74,93,10,60,472,494
0,0,81,74,93,11,60,473,503
2,2,83,71,94,10,60,470,496
7,7,85,70,97,10,60,471,496
13,11,88,182,104,10,60,471,497
12,12,91,115,111,10,60,473,496
15,14,94,169,119,10,60,472,497
17,16,97,89,59,10,60,471,497
19,17,100,152,87,10,60,471,496
13,13,103,83,141,9,60,471,497
1,1,105,84,99,11,60,471,496
-5,6,93,69,144,10,60,472,495
-19,18,44,106,149,9,60,471,497
-9,8,15,92,99,9,60,471,496
0,0,16,110,100,9,60,474,507
0,0,17,108,99,9,60,472,495
3,3,19,110,100,10,60,471,501
16,17,20,101,108,10,60,471,496
16,17,19,95,117,10,60,472,499
16,19,18,84,126,10,60,474,496
18,19,18,79,136,10,60,471,496
18,19,17,67,146,10,60,471,497
16,16,17,57,154,10,60,470,496
15,11,17,54,161,10,60,471,497
11,-4,28,56,166,9,60,472,496
1,-1,31,47,98,10,60,471,497
5,3,33,46,78,10,60,471,499
13,12,37,51,88,10,60,471,497
17,16,41,33,182,10,60,472,496
15,12,44,45,190,10,60,471,497
12,-4,59,40,241,10,60,471,496
16,-15,103,61,81,8,60,470,497
7,-8,132,101,63,9,60,471,497
1,-2,135,83,183,9,60,483,504
0,0,137,116,213,10,60,471,499
8,8,138,87,184,10,60,470,515
13,12,142,81,76,9,60,471,496
2,4,142,79,200,11,60,477,509
-2,2,135,60,224,9,60,471,496
0,1,136,61,211,9,60,473,503
0,2,135,59,211,9,60,471,496
0,0,137,59,212,9,60,470,501
0,0,139,59,211,9,60,472,495
0,0,140,90,211,9,60,477,474
0,0,142,60,82,11,60,470,497
0,4,139,63,212,11,60,471,497
0,5,133,41,103,9,60,464,478
0,0,134,42,225,9,60,471,496
0,0,136,42,104,9,60,483,506
0,0,138,42,224,11,60,471,497
-5,6,127,40,232,10,60,471,496
-2,5,114,32,280,9,60,470,515
0,1,116,31,129,9,60,471,474
2,-1,119,38,285,10,60,481,506
13,-6,146,40,122,10,60,479,507
9,-8,175,84,74,9,60,471,497
0,0,178,82,74,9,60,472,513
5,4,-179,75,244,10,60,477,502
17,15,-172,64,60,10,60,471,496
21,17,-166,112,55,10,60,471,497
19,17,-161,104,53,9,60,473,505
18,15,-156,97,62,10,60,470,496
14,13,-151,90,57,9,60,471,496
11,11,-148,85,50,10,60,471,496
-2,14,-164,81,75,9,60,471,496
-1,2,-168,80,77,9,60,471,496
0,1,-166,80,76,9,60,472,495
-1,0,-165,80,78,12,60,471,496
-1,3,-170,81,78,9,60,471,497
2,2,-168,79,81,10,60,471,498
10,11,-168,74,86,9,60,471,497
-2,6,-172,72,284,10,60,481,505
-7,8,165,50,158,9,60,481,507
-1,1,164,47,290,9,60,472,496
0,0,166,46,162,9,60,470,515
0,0,168,43,289,9,60,471,497
0,0,169,46,168,9,60,484,504
6,6,171,52,293,10,60,472,496
12,13,171,41,172,9,60,483,504
1,1,173,43,343,10,60,474,512
7,-4,-174,50,174,10,60,479,509
7,-7,-147,64,87,9,60,471,497
1,1,-145,64,89,11,60,471,496
15,12,-141,57,330,10,60,478,508
20,18,-135,49,61,10,60,471,497
19,17,-130,41,63,10,60,471,497
19,16,-125,33,74,10,60,471,497
17,15,-120,26,75,8,60,471,496
6,5,-117,67,77,9,60,471,496
0,1,-116,67,70,11,60,471,496
0,1,-115,67,77,11,60,471,496
-6,6,-130,26,392,9,60,470,514
-2,3,-137,66,176,10,60,483,506
7,7,-135,62,370,9,60,454,481
3,3,-135,61,188,9,60,470,513
0,0,-133,61,84,10,60,471,496
8,8,-132,57,87,9,60,471,497
3,3,-130,56,90,11,60,472,496
4,-5,-115,56,90,9,60,472,496
1,0,-112,56,85,9,60,471,496
